data;preco_br;preco_us
29/07/1997;18,04;16,66
30/07/1997;17,97;16,59
31/07/1997;18,17;16,78
01/08/1997;18,1;16,71
04/08/1997;18,23;16,83
05/08/1997;18,16;16,75
06/08/1997;18,15;16,74
07/08/1997;18,07;16,67
08/08/1997;18,05;16,62
11/08/1997;17,85;16,44
12/08/1997;17,99;16,57
13/08/1997;18;16,57
14/08/1997;18,07;16,64
15/08/1997;18,15;16,7
18/08/1997;18,17;16,69
19/08/1997;18,25;16,75
20/08/1997;18,24;16,76
22/08/1997;18,35;16,82
25/08/1997;18,48;16,93
26/08/1997;18,53;16,96
27/08/1997;18,64;17,07
28/08/1997;18,77;17,19
29/08/1997;18,99;17,39
01/09/1997;19,09;17,49
02/09/1997;19,21;17,59
03/09/1997;19,29;17,66
04/09/1997;19,32;17,69
05/09/1997;19,37;17,75
08/09/1997;19,46;17,83
09/09/1997;19,54;17,91
10/09/1997;19,6;17,96
11/09/1997;19,61;17,97
12/09/1997;19,64;17,98
15/09/1997;19,61;17,96
16/09/1997;19,5;17,85
17/09/1997;19,59;17,92
18/09/1997;19,63;17,94
19/09/1997;19,66;17,97
22/09/1997;19,62;17,93
23/09/1997;19,59;17,89
24/09/1997;19,56;17,86
25/09/1997;19,5;17,81
26/09/1997;19,46;17,76
29/09/1997;19,4;17,7
30/09/1997;19,36;17,66
01/10/1997;19,24;17,54
02/10/1997;19,16;17,47
03/10/1997;19,13;17,44
06/10/1997;18,97;17,29
07/10/1997;18,86;17,18
08/10/1997;18,72;17,06
09/10/1997;18,62;16,96
10/10/1997;18,65;16,98
13/10/1997;18,71;17,03
14/10/1997;18,75;17,07
15/10/1997;18,8;17,11
16/10/1997;18,76;17,07
17/10/1997;18,73;17,04
20/10/1997;18,74;17,04
21/10/1997;18,84;17,13
22/10/1997;18,91;17,18
23/10/1997;19,04;17,3
24/10/1997;19,16;17,41
27/10/1997;19,21;17,39
28/10/1997;19,27;17,5
29/10/1997;19,29;17,51
30/10/1997;19,32;17,46
31/10/1997;19,33;17,53
03/11/1997;19,4;17,6
04/11/1997;19,49;17,66
05/11/1997;19,52;17,69
06/11/1997;19,62;17,73
07/11/1997;19,67;17,78
10/11/1997;19,9;18
11/11/1997;19,95;18,06
12/11/1997;20,01;18,09
13/11/1997;20,12;18,16
14/11/1997;20,21;18,26
17/11/1997;20,28;18,34
18/11/1997;20,44;18,49
19/11/1997;20,49;18,5
20/11/1997;20,55;18,51
21/11/1997;20,64;18,61
24/11/1997;20,71;18,68
25/11/1997;20,74;18,68
26/11/1997;20,87;18,79
27/11/1997;20,84;18,81
28/11/1997;20,86;18,81
01/12/1997;20,85;18,8
02/12/1997;20,87;18,82
03/12/1997;20,68;18,63
04/12/1997;20,63;18,58
05/12/1997;20,56;18,52
08/12/1997;20,59;18,52
09/12/1997;20,61;18,55
10/12/1997;20,6;18,49
11/12/1997;20,4;18,3
12/12/1997;20,2;18,09
15/12/1997;19,99;17,96
16/12/1997;19,85;17,83
17/12/1997;19,69;17,68
18/12/1997;19,52;17,53
19/12/1997;19,38;17,4
22/12/1997;19,2;17,22
23/12/1997;19,13;17,17
26/12/1997;19,08;17,11
29/12/1997;18,89;16,95
30/12/1997;18,76;16,8
02/01/1998;18,75;16,8
05/01/1998;18,67;16,73
06/01/1998;18,55;16,62
07/01/1998;18,45;16,52
08/01/1998;18,2;16,25
09/01/1998;18,07;16,17
12/01/1998;17,86;15,96
13/01/1998;17,44;15,6
14/01/1998;17,33;15,47
15/01/1998;17,02;15,18
16/01/1998;16,75;14,94
19/01/1998;16,55;14,79
20/01/1998;16,41;14,65
21/01/1998;16,33;14,57
22/01/1998;16,25;14,51
23/01/1998;16,3;14,54
26/01/1998;16,32;14,56
27/01/1998;16,33;14,55
28/01/1998;16,31;14,53
29/01/1998;16,18;14,4
30/01/1998;16,13;14,36
02/02/1998;16,12;14,35
03/02/1998;16,18;14,4
04/02/1998;16,19;14,41
05/02/1998;16,29;14,49
06/02/1998;16,34;14,52
09/02/1998;16,26;14,46
10/02/1998;16,25;14,43
11/02/1998;16,18;14,37
12/02/1998;15,83;14,06
13/02/1998;15,58;13,82
16/02/1998;15,44;13,7
17/02/1998;15,37;13,62
18/02/1998;15,19;13,47
19/02/1998;15,08;13,36
20/02/1998;15,03;13,31
25/02/1998;14,77;13,07
26/02/1998;14,66;12,98
27/02/1998;14,37;12,72
02/03/1998;14,4;12,74
03/03/1998;14,37;12,71
04/03/1998;14,3;12,64
05/03/1998;14,22;12,57
06/03/1998;14,27;12,62
09/03/1998;14,41;12,73
10/03/1998;14,46;12,77
11/03/1998;14,62;12,91
12/03/1998;14,54;12,84
13/03/1998;14,48;12,78
16/03/1998;14,4;12,71
17/03/1998;14,54;12,84
18/03/1998;14,59;12,87
19/03/1998;14,6;12,87
20/03/1998;14,44;12,73
23/03/1998;14,43;12,73
24/03/1998;14,64;12,9
25/03/1998;14,61;12,87
26/03/1998;14,55;12,82
27/03/1998;14,34;12,63
30/03/1998;14,32;12,61
31/03/1998;14,18;12,47
01/04/1998;14,15;12,45
02/04/1998;14,22;12,5
03/04/1998;14,09;12,38
06/04/1998;13,82;12,13
07/04/1998;13,88;12,2
08/04/1998;13,87;12,17
13/04/1998;13,78;12,1
14/04/1998;13,95;12,23
15/04/1998;14,1;12,37
16/04/1998;14,16;12,41
17/04/1998;14,26;12,5
20/04/1998;14,2;12,44
22/04/1998;14,15;12,39
23/04/1998;14,28;12,49
24/04/1998;14,41;12,61
27/04/1998;14,47;12,65
28/04/1998;14,51;12,66
29/04/1998;14,52;12,68
30/04/1998;14,5;12,68
04/05/1998;14,57;12,74
05/05/1998;14,59;12,75
06/05/1998;14,68;12,83
07/05/1998;14,73;12,87
08/05/1998;14,69;12,83
11/05/1998;14,53;12,68
12/05/1998;14,58;12,72
13/05/1998;14,78;12,88
14/05/1998;14,79;12,9
15/05/1998;14,76;12,87
18/05/1998;14,79;12,87
19/05/1998;14,63;12,75
20/05/1998;14,61;12,72
21/05/1998;14,63;12,73
22/05/1998;14,63;12,7
25/05/1998;14,61;12,68
26/05/1998;14,48;12,55
27/05/1998;14,33;12,45
28/05/1998;14,39;12,52
29/05/1998;14,41;12,53
01/06/1998;14,29;12,4
02/06/1998;14,25;12,38
03/06/1998;14,23;12,36
04/06/1998;14,16;12,3
05/06/1998;14,03;12,18
08/06/1998;13,8;11,97
09/06/1998;13,71;11,89
10/06/1998;13,75;11,92
12/06/1998;13,76;11,91
15/06/1998;13,63;11,81
16/06/1998;13,76;11,92
17/06/1998;14,07;12,18
18/06/1998;14,12;12,22
19/06/1998;14,61;12,65
22/06/1998;14,53;12,58
23/06/1998;14,84;12,85
24/06/1998;14,92;12,91
25/06/1998;14,86;12,86
26/06/1998;14,81;12,8
29/06/1998;14,17;12,26
30/06/1998;14,46;12,51
01/07/1998;14,46;12,5
02/07/1998;14,46;12,5
03/07/1998;14,47;12,51
06/07/1998;14,32;12,37
07/07/1998;14,64;12,64
08/07/1998;14,85;12,77
10/07/1998;14,56;12,56
13/07/1998;14,6;12,54
14/07/1998;14,5;12,47
15/07/1998;14,29;12,3
16/07/1998;14,38;12,38
17/07/1998;14,45;12,46
20/07/1998;14,14;12,19
21/07/1998;14,01;12,07
22/07/1998;13,8;11,87
23/07/1998;13,77;11,81
24/07/1998;13,71;11,74
27/07/1998;13,69;11,75
28/07/1998;13,69;11,74
29/07/1998;13,75;11,83
30/07/1998;13,84;11,91
31/07/1998;13,77;11,84
03/08/1998;13,68;11,75
04/08/1998;13,57;11,64
05/08/1998;13,51;11,57
06/08/1998;13,43;11,51
07/08/1998;13,4;11,48
10/08/1998;13,52;11,56
11/08/1998;13,58;11,62
12/08/1998;13,6;11,61
13/08/1998;13,64;11,64
14/08/1998;13,69;11,68
17/08/1998;13,75;11,72
18/08/1998;13,84;11,79
19/08/1998;14,2;12,1
20/08/1998;14,26;12,15
21/08/1998;14,18;12,07
24/08/1998;14,21;12,1
25/08/1998;14,26;12,14
26/08/1998;14,32;12,22
27/08/1998;14,26;12,13
28/08/1998;14,2;12,08
31/08/1998;14,19;12,07
01/09/1998;14,22;12,08
02/09/1998;14,27;12,13
03/09/1998;14,31;12,15
04/09/1998;14,39;12,22
08/09/1998;14,39;12,24
09/09/1998;14,4;12,22
10/09/1998;14,47;12,27
11/09/1998;14,6;12,38
14/09/1998;14,74;12,49
15/09/1998;14,78;12,53
16/09/1998;14,76;12,51
17/09/1998;14,78;12,54
18/09/1998;14,78;12,52
21/09/1998;14,74;12,47
22/09/1998;14,73;12,45
23/09/1998;14,74;12,45
24/09/1998;14,8;12,5
25/09/1998;14,81;12,5
28/09/1998;14,79;12,49
29/09/1998;14,73;12,43
30/09/1998;14,69;12,39
01/10/1998;14,61;12,4
02/10/1998;14,58;12,31
05/10/1998;14,59;12,31
06/10/1998;14,56;12,31
07/10/1998;14,67;12,41
08/10/1998;14,64;12,36
09/10/1998;14,97;12,61
13/10/1998;14,95;12,59
14/10/1998;15;12,62
15/10/1998;14,99;12,61
16/10/1998;15,08;12,69
19/10/1998;15;12,61
20/10/1998;14,99;12,62
21/10/1998;14,92;12,54
22/10/1998;14,91;12,53
23/10/1998;14,84;12,46
26/10/1998;14,77;12,4
27/10/1998;14,74;12,36
28/10/1998;14,74;12,37
29/10/1998;14,73;12,37
30/10/1998;14,73;12,35
03/11/1998;14,76;12,39
04/11/1998;14,78;12,41
05/11/1998;14,79;12,45
06/11/1998;14,77;12,43
09/11/1998;14,78;12,43
10/11/1998;14,92;12,53
11/11/1998;15;12,61
12/11/1998;15,05;12,64
13/11/1998;15,01;12,61
16/11/1998;15,03;12,62
17/11/1998;15,06;12,65
18/11/1998;15,06;12,63
19/11/1998;15,05;12,59
20/11/1998;15,05;12,58
23/11/1998;14,9;12,46
24/11/1998;14,84;12,39
25/11/1998;14,76;12,31
26/11/1998;14,72;12,27
27/11/1998;14,78;12,31
30/11/1998;14,88;12,39
01/12/1998;14,86;12,37
02/12/1998;14,84;12,36
03/12/1998;14,84;12,35
04/12/1998;14,8;12,31
07/12/1998;14,79;12,3
08/12/1998;14,72;12,23
09/12/1998;14,69;12,21
10/12/1998;14,68;12,21
11/12/1998;14,64;12,15
14/12/1998;14,62;12,13
15/12/1998;14,48;12,03
16/12/1998;14,45;11,99
17/12/1998;14,38;11,92
18/12/1998;14,31;11,86
21/12/1998;14,29;11,84
22/12/1998;14,28;11,83
23/12/1998;14,25;11,8
28/12/1998;14,21;11,77
29/12/1998;14,16;11,72
30/12/1998;14,15;11,72
04/01/1999;14,14;11,71
05/01/1999;14,05;11,63
06/01/1999;13,97;11,56
07/01/1999;13,9;11,48
08/01/1999;13,85;11,45
11/01/1999;13,83;11,42
12/01/1999;13,71;11,32
13/01/1999;13,86;10,5
14/01/1999;13,89;10,52
15/01/1999;13,91;9,66
18/01/1999;14,39;9,05
19/01/1999;15,13;9,66
20/01/1999;15,62;9,89
21/01/1999;16,97;9,93
22/01/1999;17,16;9,92
26/01/1999;18,82;10,23
27/01/1999;19,31;10,11
28/01/1999;19,47;9,99
29/01/1999;19,9;9,52
01/02/1999;19,31;10,06
02/02/1999;18,22;10,35
03/02/1999;18,46;10,2
04/02/1999;18,36;10,14
05/02/1999;18,54;10,13
08/02/1999;18,73;9,81
09/02/1999;18,87;9,88
10/02/1999;18,47;9,77
11/02/1999;18,44;9,61
12/02/1999;18,28;9,57
17/02/1999;18,3;9,53
18/02/1999;18,22;9,49
19/02/1999;18,07;9,32
22/02/1999;17,83;9,05
23/02/1999;18,09;9
24/02/1999;17,71;8,68
25/02/1999;17,7;8,63
26/02/1999;17,72;8,65
01/03/1999;17,92;8,34
02/03/1999;18,13;8,39
03/03/1999;18,51;8,49
04/03/1999;18,31;8,85
05/03/1999;17,3;8,71
08/03/1999;17,2;8,69
09/03/1999;17,06;9,03
10/03/1999;16,76;8,96
11/03/1999;16,96;8,88
12/03/1999;17,01;8,86
15/03/1999;16,76;8,96
16/03/1999;16,85;8,99
17/03/1999;17,24;9,17
18/03/1999;17,19;9,27
19/03/1999;17,28;9,34
22/03/1999;17,59;9,53
23/03/1999;17,72;9,58
24/03/1999;17,61;9,52
25/03/1999;17,39;9,69
26/03/1999;17,32;9,78
29/03/1999;16,95;9,63
30/03/1999;16,75;9,57
31/03/1999;16,15;9,39
05/04/1999;15,95;9,17
06/04/1999;15,94;9,19
07/04/1999;15,78;9,09
08/04/1999;15,64;9,12
09/04/1999;15,72;9,22
12/04/1999;15,76;9,3
13/04/1999;15,49;9,3
14/04/1999;15,6;9,29
15/04/1999;15,54;9,36
16/04/1999;15,57;9,27
19/04/1999;15,6;9,28
20/04/1999;16,01;9,26
22/04/1999;15,85;9,33
23/04/1999;15,79;9,32
26/04/1999;15,76;9,26
27/04/1999;16,09;9,41
28/04/1999;16,04;9,53
29/04/1999;15,91;9,52
30/04/1999;15,88;9,52
03/05/1999;15,77;9,41
04/05/1999;16,09;9,55
05/05/1999;16,12;9,58
06/05/1999;16,11;9,59
07/05/1999;15,97;9,62
10/05/1999;15,78;9,57
11/05/1999;15,7;9,47
12/05/1999;15,67;9,48
13/05/1999;15,6;9,43
14/05/1999;15,63;9,44
17/05/1999;15,81;9,48
18/05/1999;15,79;9,48
19/05/1999;15,84;9,47
20/05/1999;15,85;9,4
21/05/1999;15,85;9,32
24/05/1999;15,61;9,05
25/05/1999;15,98;9,24
26/05/1999;15,97;9,37
27/05/1999;15,9;9,25
28/05/1999;16,14;9,38
31/05/1999;16,09;9,34
01/06/1999;16,04;9,19
02/06/1999;16,22;9,33
04/06/1999;16,3;9,39
07/06/1999;16,52;9,48
08/06/1999;16,52;9,43
09/06/1999;16,66;9,52
10/06/1999;16,76;9,52
11/06/1999;16,84;9,44
14/06/1999;16,97;9,48
15/06/1999;16,96;9,53
16/06/1999;16,84;9,53
17/06/1999;16,77;9,59
18/06/1999;16,83;9,56
21/06/1999;16,79;9,5
22/06/1999;16,76;9,44
23/06/1999;16,81;9,41
24/06/1999;16,75;9,33
25/06/1999;16,73;9,31
28/06/1999;16,58;9,33
29/06/1999;16,54;9,34
30/06/1999;16,45;9,38
01/07/1999;16,27;9,18
02/07/1999;16,05;9,11
05/07/1999;15,98;9,05
06/07/1999;15,54;8,74
07/07/1999;15,64;8,77
08/07/1999;15,73;8,75
12/07/1999;16,02;8,73
13/07/1999;16,12;8,83
14/07/1999;16,11;8,85
15/07/1999;16,18;8,95
16/07/1999;15,98;8,89
19/07/1999;16,05;8,96
20/07/1999;16,28;8,98
21/07/1999;16,77;9,23
22/07/1999;17,01;9,37
23/07/1999;17,47;9,6
26/07/1999;17,07;9,35
27/07/1999;16,68;9,21
28/07/1999;16,44;9,18
29/07/1999;16,45;9,18
30/07/1999;16,45;9,13
02/08/1999;17,3;9,48
03/08/1999;17,83;9,8
04/08/1999;18,19;9,93
05/08/1999;18,01;9,74
06/08/1999;18,16;9,84
09/08/1999;18,14;9,73
10/08/1999;18,73;10,04
11/08/1999;18,59;10
12/08/1999;17,5;9,37
13/08/1999;17,49;9,33
16/08/1999;17,93;9,52
17/08/1999;18,76;9,99
18/08/1999;18,83;9,88
19/08/1999;19,39;10,01
20/08/1999;19,65;10,26
23/08/1999;18,67;9,97
24/08/1999;19,12;9,97
25/08/1999;19,29;9,94
26/08/1999;19,14;9,98
27/08/1999;19,23;9,9
30/08/1999;19,32;10,02
31/08/1999;19,6;10,21
01/09/1999;19,83;10,27
02/09/1999;20,01;10,43
03/09/1999;20,3;10,6
06/09/1999;20,29;10,65
08/09/1999;20,97;11,13
09/09/1999;20,99;11,21
10/09/1999;20,99;11,2
13/09/1999;21,22;11,21
14/09/1999;21,26;11,31
15/09/1999;20,84;11,09
16/09/1999;20,78;11,04
17/09/1999;20,88;11,12
20/09/1999;20,77;11,09
21/09/1999;20,85;11,07
22/09/1999;20,65;10,91
23/09/1999;20,64;10,85
24/09/1999;20,64;10,79
27/09/1999;20,77;10,79
28/09/1999;20,95;10,85
29/09/1999;20,94;10,88
30/09/1999;20,95;10,78
01/10/1999;21,1;10,89
04/10/1999;21,03;10,83
05/10/1999;21,02;10,77
06/10/1999;21,34;10,92
07/10/1999;21,24;10,97
08/10/1999;22,1;11,29
11/10/1999;22,12;11,34
13/10/1999;22,37;11,42
14/10/1999;22,42;11,39
15/10/1999;22,39;11,32
18/10/1999;22,44;11,23
19/10/1999;22,5;11,23
20/10/1999;22,5;11,3
21/10/1999;22,4;11,26
22/10/1999;22,26;11,28
25/10/1999;22,07;11,12
26/10/1999;21,95;11
27/10/1999;21,87;10,99
28/10/1999;21,78;11,03
29/10/1999;21,59;11,08
01/11/1999;21,46;11,05
03/11/1999;21,3;10,96
04/11/1999;21,08;10,97
05/11/1999;21,07;10,97
08/11/1999;21,07;10,92
09/11/1999;21,1;10,9
10/11/1999;20,79;10,77
11/11/1999;20,78;10,74
12/11/1999;20,71;10,7
16/11/1999;20,56;10,63
17/11/1999;20,62;10,68
18/11/1999;20,58;10,66
19/11/1999;20,57;10,64
22/11/1999;20,54;10,62
23/11/1999;20,47;10,59
24/11/1999;20,44;10,59
25/11/1999;20,41;10,59
26/11/1999;20,34;10,57
29/11/1999;20,37;10,6
30/11/1999;20,56;10,69
01/12/1999;20,56;10,74
02/12/1999;20,57;10,8
03/12/1999;20,52;10,93
06/12/1999;20,51;10,98
07/12/1999;20,51;11,03
08/12/1999;20,45;10,96
09/12/1999;20,4;10,91
10/12/1999;20,29;10,89
13/12/1999;20,05;10,83
14/12/1999;19,92;10,76
15/12/1999;19,53;10,57
16/12/1999;19,31;10,51
17/12/1999;19,17;10,6
20/12/1999;19,06;10,52
21/12/1999;19,06;10,44
22/12/1999;19,07;10,47
23/12/1999;19,08;10,42
27/12/1999;19,09;10,42
28/12/1999;19,13;10,45
29/12/1999;19,12;10,57
30/12/1999;19,16;10,61
03/01/2000;19,21;10,55
04/01/2000;19,24;10,35
05/01/2000;19,38;10,54
06/01/2000;19,63;10,65
07/01/2000;19,76;10,79
10/01/2000;19,75;10,88
11/01/2000;19,77;10,85
12/01/2000;19,86;10,85
13/01/2000;19,99;11,03
14/01/2000;20,08;11,12
17/01/2000;20,15;11,23
18/01/2000;20,25;11,29
19/01/2000;20,27;11,31
20/01/2000;20,28;11,37
21/01/2000;20,3;11,44
24/01/2000;20,31;11,45
26/01/2000;20,31;11,41
27/01/2000;20,33;11,42
28/01/2000;20,3;11,29
31/01/2000;19,99;11,21
01/02/2000;19,92;11,13
02/02/2000;19,87;11,12
03/02/2000;19,79;11,08
04/02/2000;19,59;11,07
07/02/2000;19,48;11
08/02/2000;19,31;10,94
09/02/2000;19,3;10,92
10/02/2000;19,42;11
11/02/2000;19,37;10,94
14/02/2000;19,36;10,92
15/02/2000;19,33;10,86
16/02/2000;19,19;10,82
17/02/2000;19,22;10,83
18/02/2000;19,17;10,78
21/02/2000;19,16;10,77
22/02/2000;19,2;10,74
23/02/2000;19,08;10,69
24/02/2000;19,08;10,73
25/02/2000;18,76;10,59
28/02/2000;18,8;10,57
29/02/2000;18,91;10,69
01/03/2000;18,85;10,68
02/03/2000;18,82;10,71
03/03/2000;18,55;10,62
08/03/2000;18,38;10,54
09/03/2000;18,29;10,51
10/03/2000;18,08;10,36
13/03/2000;17,98;10,3
14/03/2000;18,18;10,46
15/03/2000;18,12;10,41
16/03/2000;18,34;10,55
17/03/2000;18,64;10,71
20/03/2000;18,22;10,48
21/03/2000;18,04;10,38
22/03/2000;18,06;10,44
23/03/2000;17,82;10,36
24/03/2000;17,98;10,37
27/03/2000;18,07;10,34
28/03/2000;18,13;10,4
29/03/2000;18,14;10,39
30/03/2000;18,34;10,48
31/03/2000;18,53;10,66
03/04/2000;18,68;10,72
04/04/2000;18,58;10,63
05/04/2000;18,59;10,64
06/04/2000;18,31;10,49
07/04/2000;18,38;10,55
10/04/2000;18,32;10,52
11/04/2000;18,28;10,48
12/04/2000;18,44;10,51
13/04/2000;18,7;10,47
14/04/2000;18,86;10,57
17/04/2000;18,77;10,57
18/04/2000;18,81;10,67
19/04/2000;18,85;10,62
20/04/2000;18,82;10,54
24/04/2000;19,01;10,58
25/04/2000;19,11;10,68
26/04/2000;19,11;10,61
27/04/2000;19,04;10,54
28/04/2000;18,81;10,41
02/05/2000;19,62;10,88
03/05/2000;19,97;10,98
04/05/2000;19,96;11,01
05/05/2000;19,72;10,94
08/05/2000;19,37;10,71
09/05/2000;19,22;10,61
10/05/2000;19,82;10,9
11/05/2000;19,82;10,86
12/05/2000;19,77;10,76
15/05/2000;19,06;10,44
16/05/2000;19,11;10,5
17/05/2000;19,03;10,4
18/05/2000;19,85;10,82
19/05/2000;19,93;10,84
22/05/2000;20,1;10,86
23/05/2000;19,95;10,75
24/05/2000;19,73;10,71
25/05/2000;19,42;10,51
26/05/2000;19,44;10,59
29/05/2000;19,35;10,51
30/05/2000;18,77;10,25
31/05/2000;18,76;10,27
01/06/2000;18,87;10,39
02/06/2000;18,98;10,53
05/06/2000;18,77;10,48
06/06/2000;18,76;10,42
07/06/2000;18,67;10,4
08/06/2000;18,77;10,41
09/06/2000;18,76;10,39
12/06/2000;18,34;10,15
13/06/2000;18,47;10,2
14/06/2000;18,47;10,2
15/06/2000;18,6;10,27
16/06/2000;18,57;10,29
19/06/2000;18,35;10,17
20/06/2000;18,38;10,2
21/06/2000;18,71;10,32
23/06/2000;18,37;10,06
26/06/2000;18,38;10,08
27/06/2000;18,58;10,19
28/06/2000;18,48;10,15
29/06/2000;18,54;10,24
30/06/2000;18,27;10,11
03/07/2000;17,74;9,78
04/07/2000;17,71;9,79
05/07/2000;17,76;9,85
06/07/2000;17,63;9,79
07/07/2000;17,81;9,89
10/07/2000;17,47;9,72
11/07/2000;17,64;9,78
12/07/2000;17,8;9,88
13/07/2000;17,75;9,8
14/07/2000;17,63;9,77
17/07/2000;17,5;9,74
18/07/2000;17,54;9,76
19/07/2000;17,52;9,71
20/07/2000;17,6;9,79
21/07/2000;17,55;9,77
24/07/2000;17,59;9,82
25/07/2000;17,43;9,73
26/07/2000;17,53;9,79
27/07/2000;17,64;9,91
28/07/2000;17,59;9,85
31/07/2000;17,5;9,81
01/08/2000;17,56;9,82
02/08/2000;17,68;9,85
03/08/2000;17,6;9,81
04/08/2000;17,56;9,8
07/08/2000;17,46;9,72
08/08/2000;17,52;9,77
09/08/2000;17,55;9,76
10/08/2000;17,54;9,76
11/08/2000;17,6;9,76
14/08/2000;17,64;9,77
15/08/2000;17,73;9,83
16/08/2000;17,88;9,86
17/08/2000;17,89;9,9
18/08/2000;17,87;9,83
21/08/2000;17,91;9,83
22/08/2000;17,94;9,88
23/08/2000;17,92;9,83
24/08/2000;18,03;9,91
25/08/2000;18,08;9,91
28/08/2000;18,26;9,97
29/08/2000;18,61;10,18
30/08/2000;18,62;10,21
31/08/2000;18,79;10,3
01/09/2000;18,83;10,32
04/09/2000;18,75;10,26
05/09/2000;19,19;10,52
06/09/2000;19,02;10,45
08/09/2000;18,96;10,42
11/09/2000;18,93;10,39
12/09/2000;18,96;10,36
13/09/2000;19;10,38
14/09/2000;18,91;10,29
15/09/2000;18,87;10,22
18/09/2000;19,01;10,23
19/09/2000;18,85;10,17
20/09/2000;19,07;10,27
21/09/2000;19,1;10,3
22/09/2000;19,31;10,46
25/09/2000;19,13;10,36
26/09/2000;19,22;10,38
27/09/2000;19,27;10,41
28/09/2000;19,34;10,49
29/09/2000;19,1;10,35
02/10/2000;19,17;10,35
03/10/2000;19,12;10,33
04/10/2000;19,14;10,32
05/10/2000;19,13;10,35
06/10/2000;19,15;10,32
09/10/2000;19,03;10,26
10/10/2000;19,02;10,25
11/10/2000;18,95;10,19
13/10/2000;18,87;10,07
16/10/2000;18,72;10,02
17/10/2000;18,83;10,06
18/10/2000;18,75;10
19/10/2000;18,91;10,08
20/10/2000;19,1;10,12
23/10/2000;19,02;10,03
24/10/2000;19,13;10,01
25/10/2000;19,33;10,05
26/10/2000;19,26;9,94
27/10/2000;19,13;9,98
30/10/2000;18,93;9,88
31/10/2000;19,01;10
01/11/2000;19,09;9,95
03/11/2000;19,31;9,94
06/11/2000;19,56;10,1
07/11/2000;19,59;10,03
08/11/2000;19,61;9,97
09/11/2000;19,42;9,88
10/11/2000;19,33;9,93
13/11/2000;19,31;9,89
14/11/2000;19,52;10
16/11/2000;19,49;9,99
17/11/2000;19,9;10,12
20/11/2000;20,03;10,45
21/11/2000;19,9;10,37
22/11/2000;20,03;10,37
23/11/2000;20,15;10,32
24/11/2000;20,78;10,61
27/11/2000;21,18;10,74
28/11/2000;21,22;10,78
29/11/2000;21,65;11,07
30/11/2000;22,05;11,13
01/12/2000;22,37;11,34
04/12/2000;22,23;11,23
05/12/2000;22,04;11,25
06/12/2000;21,96;11,12
07/12/2000;22,03;11,15
08/12/2000;22,01;11,18
11/12/2000;22,06;11,21
12/12/2000;22,1;11,22
13/12/2000;22,07;11,28
14/12/2000;21,97;11,18
15/12/2000;21,87;11,13
18/12/2000;21,99;11,24
19/12/2000;21,85;11,19
20/12/2000;21,79;11,12
21/12/2000;21,88;11,2
22/12/2000;21,72;11,09
26/12/2000;21,81;11,12
27/12/2000;21,72;11,08
28/12/2000;21,54;11,03
02/01/2001;21,53;11,09
03/01/2001;21,36;11,06
04/01/2001;21,41;11,03
05/01/2001;21,35;10,92
08/01/2001;21,39;10,96
09/01/2001;21,43;11,02
10/01/2001;21,26;10,93
11/01/2001;20,75;10,61
12/01/2001;20,74;10,64
15/01/2001;20,69;10,62
16/01/2001;20,71;10,61
17/01/2001;20,5;10,48
18/01/2001;20,4;10,43
19/01/2001;20,36;10,4
22/01/2001;20,35;10,4
23/01/2001;19,95;10,18
24/01/2001;19,95;10,12
25/01/2001;19,85;10,06
26/01/2001;19,77;10,01
29/01/2001;19,59;9,92
30/01/2001;19,38;9,85
31/01/2001;19,02;9,64
01/02/2001;18,8;9,45
02/02/2001;18,74;9,42
05/02/2001;18,65;9,31
06/02/2001;18,49;9,24
07/02/2001;18,36;9,15
08/02/2001;18,23;9,15
09/02/2001;18,02;9,1
12/02/2001;18,04;9,1
13/02/2001;18,01;9,06
14/02/2001;18,05;9,07
15/02/2001;18,02;9,06
16/02/2001;17,9;8,97
19/02/2001;18,29;9,14
20/02/2001;18,45;9,17
21/02/2001;18,32;8,95
22/02/2001;18,21;8,91
23/02/2001;18,23;8,95
28/02/2001;17,96;8,78
01/03/2001;17,73;8,68
02/03/2001;17,59;8,67
05/03/2001;17,43;8,62
06/03/2001;17,47;8,58
07/03/2001;17,31;8,48
08/03/2001;17,36;8,46
09/03/2001;17,54;8,57
12/03/2001;17,64;8,57
13/03/2001;17,65;8,56
14/03/2001;17,45;8,4
15/03/2001;17,83;8,5
16/03/2001;17,96;8,44
19/03/2001;18,03;8,52
20/03/2001;17,95;8,61
21/03/2001;17,66;8,32
22/03/2001;17,66;8,16
23/03/2001;17,77;8,17
26/03/2001;17,81;8,34
27/03/2001;17,84;8,39
28/03/2001;17,79;8,36
29/03/2001;17,85;8,29
30/03/2001;17,9;8,31
02/04/2001;17,85;8,24
03/04/2001;17,9;8,22
04/04/2001;17,97;8,26
05/04/2001;17,91;8,32
06/04/2001;17,9;8,26
09/04/2001;18,01;8,34
10/04/2001;17,83;8,33
11/04/2001;17,85;8,28
12/04/2001;17,89;8,3
16/04/2001;17,96;8,17
17/04/2001;18,05;8,21
18/04/2001;18,03;8,26
19/04/2001;18,06;8,25
20/04/2001;18,16;8
23/04/2001;18,17;8,04
24/04/2001;18,12;8
25/04/2001;18,21;7,94
26/04/2001;18,34;8,18
27/04/2001;18,01;8,18
30/04/2001;18,03;8,19
02/05/2001;18,43;8,23
03/05/2001;18,43;8,32
04/05/2001;18,43;8,33
07/05/2001;18,27;8,24
